	J	r_X	sigma_Lambda_over_Lambda	Tmax_over_tau_E	sigma_t	tau_rp	g_E	g_I	beta	K	ell
6799	0.0005994842503189409	10.0	1.0	200.0	0.01	0.002	10.0	5.0	1.0	500.0	20.0
6800	0.0005994842503189409	10.0	1.0	200.0	0.01	0.002	10.0	6.0	1.0	500.0	20.0
6801	0.0005994842503189409	10.0	1.0	200.0	0.01	0.002	10.0	7.0	1.0	500.0	20.0
6802	0.0005994842503189409	10.0	1.0	200.0	0.01	0.002	10.0	8.0	1.0	500.0	20.0
6803	0.0005994842503189409	10.0	1.0	200.0	0.01	0.002	10.0	9.0	1.0	500.0	20.0
6804	0.001	10.0	1.0	200.0	0.01	0.002	3.0	2.0	1.0	500.0	20.0
6805	0.001	10.0	1.0	200.0	0.01	0.002	4.0	2.0	1.0	500.0	20.0
6806	0.001	10.0	1.0	200.0	0.01	0.002	4.0	3.0	1.0	500.0	20.0
6807	0.001	10.0	1.0	200.0	0.01	0.002	5.0	2.0	1.0	500.0	20.0
6808	0.001	10.0	1.0	200.0	0.01	0.002	5.0	3.0	1.0	500.0	20.0
6809	0.001	10.0	1.0	200.0	0.01	0.002	5.0	4.0	1.0	500.0	20.0
6810	0.001	10.0	1.0	200.0	0.01	0.002	6.0	2.0	1.0	500.0	20.0
6811	0.001	10.0	1.0	200.0	0.01	0.002	6.0	3.0	1.0	500.0	20.0
6812	0.001	10.0	1.0	200.0	0.01	0.002	6.0	4.0	1.0	500.0	20.0
6813	0.001	10.0	1.0	200.0	0.01	0.002	6.0	5.0	1.0	500.0	20.0
6814	0.001	10.0	1.0	200.0	0.01	0.002	7.0	2.0	1.0	500.0	20.0
6815	0.001	10.0	1.0	200.0	0.01	0.002	7.0	3.0	1.0	500.0	20.0
6816	0.001	10.0	1.0	200.0	0.01	0.002	7.0	4.0	1.0	500.0	20.0
6817	0.001	10.0	1.0	200.0	0.01	0.002	7.0	5.0	1.0	500.0	20.0
6818	0.001	10.0	1.0	200.0	0.01	0.002	7.0	6.0	1.0	500.0	20.0
6819	0.001	10.0	1.0	200.0	0.01	0.002	8.0	2.0	1.0	500.0	20.0
6820	0.001	10.0	1.0	200.0	0.01	0.002	8.0	3.0	1.0	500.0	20.0
6821	0.001	10.0	1.0	200.0	0.01	0.002	8.0	4.0	1.0	500.0	20.0
6822	0.001	10.0	1.0	200.0	0.01	0.002	8.0	5.0	1.0	500.0	20.0
6823	0.001	10.0	1.0	200.0	0.01	0.002	8.0	6.0	1.0	500.0	20.0
6824	0.001	10.0	1.0	200.0	0.01	0.002	8.0	7.0	1.0	500.0	20.0
6825	0.001	10.0	1.0	200.0	0.01	0.002	9.0	2.0	1.0	500.0	20.0
6826	0.001	10.0	1.0	200.0	0.01	0.002	9.0	3.0	1.0	500.0	20.0
6827	0.001	10.0	1.0	200.0	0.01	0.002	9.0	4.0	1.0	500.0	20.0
6828	0.001	10.0	1.0	200.0	0.01	0.002	9.0	5.0	1.0	500.0	20.0
6829	0.001	10.0	1.0	200.0	0.01	0.002	9.0	6.0	1.0	500.0	20.0
6830	0.001	10.0	1.0	200.0	0.01	0.002	9.0	7.0	1.0	500.0	20.0
6831	0.001	10.0	1.0	200.0	0.01	0.002	9.0	8.0	1.0	500.0	20.0
6832	0.001	10.0	1.0	200.0	0.01	0.002	10.0	2.0	1.0	500.0	20.0
6833	0.001	10.0	1.0	200.0	0.01	0.002	10.0	3.0	1.0	500.0	20.0
6834	0.001	10.0	1.0	200.0	0.01	0.002	10.0	4.0	1.0	500.0	20.0
6835	0.001	10.0	1.0	200.0	0.01	0.002	10.0	5.0	1.0	500.0	20.0
6836	0.001	10.0	1.0	200.0	0.01	0.002	10.0	6.0	1.0	500.0	20.0
6837	0.001	10.0	1.0	200.0	0.01	0.002	10.0	7.0	1.0	500.0	20.0
6838	0.001	10.0	1.0	200.0	0.01	0.002	10.0	8.0	1.0	500.0	20.0
6839	0.001	10.0	1.0	200.0	0.01	0.002	10.0	9.0	1.0	500.0	20.0
6840	1e-05	10.0	1.0	200.0	0.01	0.002	3.0	2.0	1.0	500.0	20.0
6841	1e-05	10.0	1.0	200.0	0.01	0.002	4.0	2.0	1.0	500.0	20.0
6842	1e-05	10.0	1.0	200.0	0.01	0.002	4.0	3.0	1.0	500.0	20.0
6843	1e-05	10.0	1.0	200.0	0.01	0.002	5.0	2.0	1.0	500.0	20.0
6844	1e-05	10.0	1.0	200.0	0.01	0.002	5.0	3.0	1.0	500.0	20.0
6845	1e-05	10.0	1.0	200.0	0.01	0.002	5.0	4.0	1.0	500.0	20.0
6846	1e-05	10.0	1.0	200.0	0.01	0.002	6.0	2.0	1.0	500.0	20.0
6847	1e-05	10.0	1.0	200.0	0.01	0.002	6.0	3.0	1.0	500.0	20.0
6848	1e-05	10.0	1.0	200.0	0.01	0.002	6.0	4.0	1.0	500.0	20.0
6849	1e-05	10.0	1.0	200.0	0.01	0.002	6.0	5.0	1.0	500.0	20.0
6850	1e-05	10.0	1.0	200.0	0.01	0.002	7.0	2.0	1.0	500.0	20.0
6851	1e-05	10.0	1.0	200.0	0.01	0.002	7.0	3.0	1.0	500.0	20.0
6852	1e-05	10.0	1.0	200.0	0.01	0.002	7.0	4.0	1.0	500.0	20.0
6853	1e-05	10.0	1.0	200.0	0.01	0.002	7.0	5.0	1.0	500.0	20.0
6854	1e-05	10.0	1.0	200.0	0.01	0.002	7.0	6.0	1.0	500.0	20.0
6855	1e-05	10.0	1.0	200.0	0.01	0.002	8.0	2.0	1.0	500.0	20.0
6856	1e-05	10.0	1.0	200.0	0.01	0.002	8.0	3.0	1.0	500.0	20.0
6857	1e-05	10.0	1.0	200.0	0.01	0.002	8.0	4.0	1.0	500.0	20.0
6858	1e-05	10.0	1.0	200.0	0.01	0.002	8.0	5.0	1.0	500.0	20.0
6859	1e-05	10.0	1.0	200.0	0.01	0.002	8.0	6.0	1.0	500.0	20.0
6860	1e-05	10.0	1.0	200.0	0.01	0.002	8.0	7.0	1.0	500.0	20.0
6861	1e-05	10.0	1.0	200.0	0.01	0.002	9.0	2.0	1.0	500.0	20.0
6862	1e-05	10.0	1.0	200.0	0.01	0.002	9.0	3.0	1.0	500.0	20.0
6863	1e-05	10.0	1.0	200.0	0.01	0.002	9.0	4.0	1.0	500.0	20.0
6864	1e-05	10.0	1.0	200.0	0.01	0.002	9.0	5.0	1.0	500.0	20.0
6865	1e-05	10.0	1.0	200.0	0.01	0.002	9.0	6.0	1.0	500.0	20.0
6866	1e-05	10.0	1.0	200.0	0.01	0.002	9.0	7.0	1.0	500.0	20.0
6867	1e-05	10.0	1.0	200.0	0.01	0.002	9.0	8.0	1.0	500.0	20.0
6868	1e-05	10.0	1.0	200.0	0.01	0.002	10.0	2.0	1.0	500.0	20.0
6869	1e-05	10.0	1.0	200.0	0.01	0.002	10.0	3.0	1.0	500.0	20.0
6870	1e-05	10.0	1.0	200.0	0.01	0.002	10.0	4.0	1.0	500.0	20.0
6871	1e-05	10.0	1.0	200.0	0.01	0.002	10.0	5.0	1.0	500.0	20.0
6872	1e-05	10.0	1.0	200.0	0.01	0.002	10.0	6.0	1.0	500.0	20.0
6873	1e-05	10.0	1.0	200.0	0.01	0.002	10.0	7.0	1.0	500.0	20.0
6874	1e-05	10.0	1.0	200.0	0.01	0.002	10.0	8.0	1.0	500.0	20.0
6875	1e-05	10.0	1.0	200.0	0.01	0.002	10.0	9.0	1.0	500.0	20.0
6876	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	3.0	2.0	1.0	500.0	20.0
6877	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	4.0	2.0	1.0	500.0	20.0
6878	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	4.0	3.0	1.0	500.0	20.0
6879	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	5.0	2.0	1.0	500.0	20.0
6880	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	5.0	3.0	1.0	500.0	20.0
6881	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	5.0	4.0	1.0	500.0	20.0
6882	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	6.0	2.0	1.0	500.0	20.0
6883	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	6.0	3.0	1.0	500.0	20.0
6884	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	6.0	4.0	1.0	500.0	20.0
6885	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	6.0	5.0	1.0	500.0	20.0
6886	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	7.0	2.0	1.0	500.0	20.0
6887	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	7.0	3.0	1.0	500.0	20.0
6888	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	7.0	4.0	1.0	500.0	20.0
6889	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	7.0	5.0	1.0	500.0	20.0
6890	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	7.0	6.0	1.0	500.0	20.0
6891	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	8.0	2.0	1.0	500.0	20.0
6892	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	8.0	3.0	1.0	500.0	20.0
6893	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	8.0	4.0	1.0	500.0	20.0
6894	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	8.0	5.0	1.0	500.0	20.0
6895	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	8.0	6.0	1.0	500.0	20.0
6896	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	8.0	7.0	1.0	500.0	20.0
6897	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	9.0	2.0	1.0	500.0	20.0
6898	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	9.0	3.0	1.0	500.0	20.0
6899	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	9.0	4.0	1.0	500.0	20.0
6900	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	9.0	5.0	1.0	500.0	20.0
6901	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	9.0	6.0	1.0	500.0	20.0
6902	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	9.0	7.0	1.0	500.0	20.0
6903	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	9.0	8.0	1.0	500.0	20.0
6904	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	10.0	2.0	1.0	500.0	20.0
6905	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	10.0	3.0	1.0	500.0	20.0
6906	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	10.0	4.0	1.0	500.0	20.0
6907	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	10.0	5.0	1.0	500.0	20.0
6908	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	10.0	6.0	1.0	500.0	20.0
6909	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	10.0	7.0	1.0	500.0	20.0
6910	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	10.0	8.0	1.0	500.0	20.0
6911	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	10.0	9.0	1.0	500.0	20.0
6912	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	3.0	2.0	1.0	500.0	20.0
6913	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	4.0	2.0	1.0	500.0	20.0
6914	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	4.0	3.0	1.0	500.0	20.0
6915	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	5.0	2.0	1.0	500.0	20.0
6916	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	5.0	3.0	1.0	500.0	20.0
6917	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	5.0	4.0	1.0	500.0	20.0
6918	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	6.0	2.0	1.0	500.0	20.0
6919	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	6.0	3.0	1.0	500.0	20.0
6920	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	6.0	4.0	1.0	500.0	20.0
6921	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	6.0	5.0	1.0	500.0	20.0
6922	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	7.0	2.0	1.0	500.0	20.0
6923	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	7.0	3.0	1.0	500.0	20.0
6924	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	7.0	4.0	1.0	500.0	20.0
6925	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	7.0	5.0	1.0	500.0	20.0
6926	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	7.0	6.0	1.0	500.0	20.0
6927	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	8.0	2.0	1.0	500.0	20.0
6928	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	8.0	3.0	1.0	500.0	20.0
6929	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	8.0	4.0	1.0	500.0	20.0
6930	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	8.0	5.0	1.0	500.0	20.0
6931	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	8.0	6.0	1.0	500.0	20.0
6932	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	8.0	7.0	1.0	500.0	20.0
6933	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	9.0	2.0	1.0	500.0	20.0
6934	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	9.0	3.0	1.0	500.0	20.0
6935	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	9.0	4.0	1.0	500.0	20.0
6936	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	9.0	5.0	1.0	500.0	20.0
6937	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	9.0	6.0	1.0	500.0	20.0
6938	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	9.0	7.0	1.0	500.0	20.0
6939	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	9.0	8.0	1.0	500.0	20.0
6940	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	10.0	2.0	1.0	500.0	20.0
6941	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	10.0	3.0	1.0	500.0	20.0
6942	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	10.0	4.0	1.0	500.0	20.0
6943	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	10.0	5.0	1.0	500.0	20.0
6944	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	10.0	6.0	1.0	500.0	20.0
6945	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	10.0	7.0	1.0	500.0	20.0
6946	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	10.0	8.0	1.0	500.0	20.0
6947	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	10.0	9.0	1.0	500.0	20.0
6948	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	3.0	2.0	1.0	500.0	20.0
6949	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	4.0	2.0	1.0	500.0	20.0
6950	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	4.0	3.0	1.0	500.0	20.0
6951	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	5.0	2.0	1.0	500.0	20.0
6952	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	5.0	3.0	1.0	500.0	20.0
6953	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	5.0	4.0	1.0	500.0	20.0
6954	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	6.0	2.0	1.0	500.0	20.0
6955	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	6.0	3.0	1.0	500.0	20.0
6956	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	6.0	4.0	1.0	500.0	20.0
6957	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	6.0	5.0	1.0	500.0	20.0
6958	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	7.0	2.0	1.0	500.0	20.0
6959	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	7.0	3.0	1.0	500.0	20.0
6960	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	7.0	4.0	1.0	500.0	20.0
6961	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	7.0	5.0	1.0	500.0	20.0
6962	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	7.0	6.0	1.0	500.0	20.0
6963	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	8.0	2.0	1.0	500.0	20.0
6964	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	8.0	3.0	1.0	500.0	20.0
6965	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	8.0	4.0	1.0	500.0	20.0
6966	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	8.0	5.0	1.0	500.0	20.0
6967	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	8.0	6.0	1.0	500.0	20.0
6968	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	8.0	7.0	1.0	500.0	20.0
6969	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	9.0	2.0	1.0	500.0	20.0
6970	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	9.0	3.0	1.0	500.0	20.0
6971	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	9.0	4.0	1.0	500.0	20.0
6972	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	9.0	5.0	1.0	500.0	20.0
6973	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	9.0	6.0	1.0	500.0	20.0
6974	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	9.0	7.0	1.0	500.0	20.0
6975	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	9.0	8.0	1.0	500.0	20.0
6976	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	10.0	2.0	1.0	500.0	20.0
6977	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	10.0	3.0	1.0	500.0	20.0
6978	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	10.0	4.0	1.0	500.0	20.0
6979	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	10.0	5.0	1.0	500.0	20.0
6980	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	10.0	6.0	1.0	500.0	20.0
6981	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	10.0	7.0	1.0	500.0	20.0
6982	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	10.0	8.0	1.0	500.0	20.0
6983	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	10.0	9.0	1.0	500.0	20.0
6984	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	3.0	2.0	1.0	500.0	20.0
6985	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	4.0	2.0	1.0	500.0	20.0
6986	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	4.0	3.0	1.0	500.0	20.0
6987	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	5.0	2.0	1.0	500.0	20.0
6988	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	5.0	3.0	1.0	500.0	20.0
6989	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	5.0	4.0	1.0	500.0	20.0
6990	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	6.0	2.0	1.0	500.0	20.0
6991	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	6.0	3.0	1.0	500.0	20.0
6992	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	6.0	4.0	1.0	500.0	20.0
6993	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	6.0	5.0	1.0	500.0	20.0
6994	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	7.0	2.0	1.0	500.0	20.0
6995	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	7.0	3.0	1.0	500.0	20.0
6996	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	7.0	4.0	1.0	500.0	20.0
6997	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	7.0	5.0	1.0	500.0	20.0
6998	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	7.0	6.0	1.0	500.0	20.0
6999	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	8.0	2.0	1.0	500.0	20.0
7000	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	8.0	3.0	1.0	500.0	20.0
7001	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	8.0	4.0	1.0	500.0	20.0
7002	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	8.0	5.0	1.0	500.0	20.0
7003	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	8.0	6.0	1.0	500.0	20.0
7004	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	8.0	7.0	1.0	500.0	20.0
7005	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	9.0	2.0	1.0	500.0	20.0
7006	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	9.0	3.0	1.0	500.0	20.0
7007	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	9.0	4.0	1.0	500.0	20.0
7008	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	9.0	5.0	1.0	500.0	20.0
7009	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	9.0	6.0	1.0	500.0	20.0
7010	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	9.0	7.0	1.0	500.0	20.0
7011	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	9.0	8.0	1.0	500.0	20.0
7012	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	10.0	2.0	1.0	500.0	20.0
7013	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	10.0	3.0	1.0	500.0	20.0
7014	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	10.0	4.0	1.0	500.0	20.0
7015	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	10.0	5.0	1.0	500.0	20.0
7016	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	10.0	6.0	1.0	500.0	20.0
7017	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	10.0	7.0	1.0	500.0	20.0
7018	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	10.0	8.0	1.0	500.0	20.0
7019	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	10.0	9.0	1.0	500.0	20.0
7020	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	3.0	2.0	1.0	500.0	20.0
7021	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	4.0	2.0	1.0	500.0	20.0
7022	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	4.0	3.0	1.0	500.0	20.0
7023	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	5.0	2.0	1.0	500.0	20.0
7024	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	5.0	3.0	1.0	500.0	20.0
7025	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	5.0	4.0	1.0	500.0	20.0
7026	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	6.0	2.0	1.0	500.0	20.0
7027	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	6.0	3.0	1.0	500.0	20.0
7028	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	6.0	4.0	1.0	500.0	20.0
7029	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	6.0	5.0	1.0	500.0	20.0
7030	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	7.0	2.0	1.0	500.0	20.0
7031	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	7.0	3.0	1.0	500.0	20.0
7032	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	7.0	4.0	1.0	500.0	20.0
7033	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	7.0	5.0	1.0	500.0	20.0
7034	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	7.0	6.0	1.0	500.0	20.0
7035	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	8.0	2.0	1.0	500.0	20.0
7036	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	8.0	3.0	1.0	500.0	20.0
7037	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	8.0	4.0	1.0	500.0	20.0
7038	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	8.0	5.0	1.0	500.0	20.0
7039	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	8.0	6.0	1.0	500.0	20.0
7040	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	8.0	7.0	1.0	500.0	20.0
7041	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	9.0	2.0	1.0	500.0	20.0
7042	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	9.0	3.0	1.0	500.0	20.0
7043	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	9.0	4.0	1.0	500.0	20.0
7044	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	9.0	5.0	1.0	500.0	20.0
7045	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	9.0	6.0	1.0	500.0	20.0
7046	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	9.0	7.0	1.0	500.0	20.0
7047	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	9.0	8.0	1.0	500.0	20.0
7048	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	10.0	2.0	1.0	500.0	20.0
7049	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	10.0	3.0	1.0	500.0	20.0
7050	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	10.0	4.0	1.0	500.0	20.0
7051	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	10.0	5.0	1.0	500.0	20.0
7052	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	10.0	6.0	1.0	500.0	20.0
7053	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	10.0	7.0	1.0	500.0	20.0
7054	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	10.0	8.0	1.0	500.0	20.0
7055	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	10.0	9.0	1.0	500.0	20.0
7056	0.00021544346900318823	10.0	1.0	200.0	0.01	0.002	3.0	2.0	1.0	500.0	20.0
7057	0.00021544346900318823	10.0	1.0	200.0	0.01	0.002	4.0	2.0	1.0	500.0	20.0
7058	0.00021544346900318823	10.0	1.0	200.0	0.01	0.002	4.0	3.0	1.0	500.0	20.0
7059	0.00021544346900318823	10.0	1.0	200.0	0.01	0.002	5.0	2.0	1.0	500.0	20.0
7060	0.00021544346900318823	10.0	1.0	200.0	0.01	0.002	5.0	3.0	1.0	500.0	20.0
7061	0.00021544346900318823	10.0	1.0	200.0	0.01	0.002	5.0	4.0	1.0	500.0	20.0
7062	0.00021544346900318823	10.0	1.0	200.0	0.01	0.002	6.0	2.0	1.0	500.0	20.0
7063	0.00021544346900318823	10.0	1.0	200.0	0.01	0.002	6.0	3.0	1.0	500.0	20.0
7064	0.00021544346900318823	10.0	1.0	200.0	0.01	0.002	6.0	4.0	1.0	500.0	20.0
7065	0.00021544346900318823	10.0	1.0	200.0	0.01	0.002	6.0	5.0	1.0	500.0	20.0
